_id,fullName,fatherName,password,email,phone,cnic,dob,gender,education,address,city,country,course,preferredTimeSlot,isActive,role[0],bio,createdAt,updatedAt,__v,imageUrl,image,role,mobileNo,batchNo,proficiency,haveLaptop,rollNo
679212b43581106281630fa0,basit,basit,,basit@gmail.com,,29920-2222224-4,2017-01-18T00:00:00.000Z,Male,PhD,helloo,6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T09:58:12.224Z,2025-01-23T09:58:12.224Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626291/user_profiles/ho4iqm2uslgflotoxbtx.jpg,,,03330330393,67815eff84ce81f520291293,Advanced,No,WMA-01-10
679212e63581106281630fb4,Sara Ali,Muhammad Ali,,saraali654@gmail.com,,11111-1111111-1,1997-04-20T00:00:00.000Z,Female,Matric,"ST-1469 sector Block 17, Gulstan-e-Johar, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T09:59:02.893Z,2025-01-23T09:59:02.893Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626342/user_profiles/f8csdvzjw4dpo9uaq2qg.jpg,,,03122838606,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679213963581106281631006,Minhaj Ahmed,Rizwan Bhatti,,minhaj10@gmail.com,,42201-3338144-1,2006-06-21T00:00:00.000Z,Male,Intermediate,Gulshan e maymar,6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:01:58.623Z,2025-01-23T10:01:58.623Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626517/user_profiles/fforcuwbcvqz11e7adkt.jpg,,,03181013310,679153499af5eb1cba60cc9b,Intermediate,Yes,BLC-01-10
67921398358110628163100b,Malaika Sheikh,Sheikh Muhammad Irfan,,malaikasheikh878@gmail.com,,11111-1111111-2,1999-12-13T00:00:00.000Z,Female,Matric,"RF-2000 sector 15 F, Gulshan-e-Hadid, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:02:00.113Z,2025-01-23T10:02:00.113Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626519/user_profiles/haogh27xndhttqo9asgo.jpg,,,03111011021,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
67921458358110628163107e,Manahil Amjad Khan,Amjad Khan,,manahilamjadkhan12@gmail.com,,11111-1111111-3,1996-06-12T00:00:00.000Z,Female,Matric,"R-1280 sector 15 B, Bufferzone, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:05:12.105Z,2025-01-23T10:05:12.105Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626711/user_profiles/blqp08c5ng1ihftwgpes.jpg,,,03115468978,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
6792149935811062816310c6,Ali,Yasir,,ali@gmail.com,,42201-3123231-1,2010-05-22T00:00:00.000Z,Male,Matric,Malir Khaokrapar,6790956ffafa29c3714226fc,,67815a4cbefc47d950d29575,,,user,,2025-01-23T10:06:17.225Z,2025-01-23T10:06:17.225Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626776/user_profiles/y5shzguaprueawv4xbyh.jpg,,,03122123324,67916c3c3b964a0613297284,Beginner,No,CCP-01-2
6792150d35811062816310ed,Amber Tahir,Tahir Ali,,ambertahir246@gmail.com,,11111-1111111-4,2000-10-11T00:00:00.000Z,Female,Matric,"R-1 Hno#1618 sector 15 B, Steel Mills, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:08:13.487Z,2025-01-23T10:08:13.487Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626892/user_profiles/tguywmedviixe2jk5i2l.jpg,,,03112126565,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679215353581106281631101,Sami,Ali,,sami@gmail.com,,42201-3334442-3,2009-04-12T00:00:00.000Z,Male,Undergraduate,Peshawar main ghr hai,67910713fb581bc2e8141e5c,,67815c35befc47d950d295b2,,,user,,2025-01-23T10:08:53.038Z,2025-01-23T10:08:53.038Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737626932/user_profiles/uetd1lf1pozyze8koelm.jpg,,,03123453211,679178b1192d6aaf955612e6,Advanced,Yes,GDN-01-1
679215a8358110628163116f,Muhammad,Ali,,muhammad@gmail.com,,42201-1921512-5,1997-12-12T00:00:00.000Z,Male,Intermediate,Malir Khokrapar No 2,6790955dfafa29c3714226f5,,67815d2d4962ffade58c5afe,,,user,,2025-01-23T10:10:48.112Z,2025-01-23T10:10:48.112Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627047/user_profiles/n3rbt7fgmyv9awd96nm2.jpg,,,03102134567,67916ee03b964a061329745f,Advanced,Yes,DTM-01-2
679215e435811062816311bd,Abdul Ahad,Abdul Atiq,,abdulahad312@gmail.com,,66666-6666666-1,1996-12-11T00:00:00.000Z,Male,Matric,"SR-20 H#1400 sector 1 B, Haidry Market, Hyderabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:11:48.350Z,2025-01-23T10:11:48.350Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627107/user_profiles/ihhxwlav7aratdscmjen.jpg,,,03122223333,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
6792165e3581106281631203,Aliyan Khan,Nadir Khan,,aliyan@gmail.com,,42201-7189312-3,2010-05-22T00:00:00.000Z,Male,Undergraduate,North Nazimabad Block N,6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T10:13:50.348Z,2025-01-23T10:13:50.348Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627229/user_profiles/u7mewreqebbmioymqfcr.jpg,,,03101290821,67815eff84ce81f520291293,Intermediate,No,WMA-01-10
6792167c3581106281631235,Muhammad Abbas,Muhammad Haider,,muhammadabbas789@gmail.com,,66666-6666666-2,2000-12-31T00:00:00.000Z,Male,Matric,"Qtr 408, Purana Mohalla, Hyderbad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:14:20.108Z,2025-01-23T10:14:20.108Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627259/user_profiles/o9qklj79zw4mebbpghwa.jpg,,,03111112345,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
679216cd35811062816312d2,Ali Khan,Hammad Khan,,ali12@gmail.com,,42201-6748901-3,2002-04-12T00:00:00.000Z,Male,Graduate,Lahore Minar e Pakistan,6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:15:41.970Z,2025-01-23T10:15:41.970Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627341/user_profiles/xiraamt40dlxa5nv7byd.jpg,,,03129087211,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
6792177c358110628163131a,Haider Jaffar,Jaffar Ali,,haiderjaffar32@gmail.com,,66666-6666666-3,1998-02-12T00:00:00.000Z,Male,Intermediate,"H#808, Old Hyderabad City, Hyedrabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:18:36.208Z,2025-01-23T10:18:36.208Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627515/user_profiles/tyuqn29u2vhawjevzlwr.jpg,,,03215555555,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
6792177d358110628163131e,Naeem Khan,Abid Khan,,naeem@gmail.com,,42301-6721340-9,2002-12-12T00:00:00.000Z,Male,Undergraduate,Defence Block 5,6790955dfafa29c3714226f5,,67815cd64962ffade58c5a37,,,user,,2025-01-23T10:18:37.535Z,2025-01-23T10:18:37.535Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627516/user_profiles/ktsf1hr3esvbcaep9hmo.jpg,,,03109076213,67916e693b964a0613297433,Intermediate,No,DSA-01-1
6792182335811062816313ac,Yasir Raza,Raza Khan,,yasir@gmail.com,,42201-6732901-3,2011-03-12T00:00:00.000Z,Male,Undergraduate,Hyderabad ki zyada locations nh pata hai,67909569fafa29c3714226f9,,67815a4cbefc47d950d29575,,,user,,2025-01-23T10:21:23.426Z,2025-01-23T10:21:23.426Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627682/user_profiles/xesalfasqgfwtsnhywby.jpg,,,03124563210,67916c3c3b964a0613297284,Beginner,Yes,CCP-01-3
6792184d35811062816313f5,Haider Jaffari,Ali Jaffari,,haiderjaffari999@gmail.com,,66666-6666666-4,2000-03-31T00:00:00.000Z,Male,Intermediate,"Hno41 sector 15 A, Saddar, Hyedrabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:22:05.598Z,2025-01-23T10:22:05.598Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627724/user_profiles/tim2htrlglaumwh5htli.jpg,,,03113333333,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
679218dd35811062816314e5,Mehroz Ali,Muhammad Ali,,mehrozali555@gmail.com,,66666-6666666-5,1996-04-25T00:00:00.000Z,Male,Matric,"House No 501, Latifabad, Hyedrabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:24:29.062Z,2025-01-23T10:24:29.062Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737627868/user_profiles/avddnehic0omxell8tjy.jpg,,,03114444444,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679219a8af185214215ea078,Ali Ahmed Khan,Ahmed Khan,,aliahmed@gmail.com,,42201-2147901-2,2000-06-12T00:00:00.000Z,Male,Graduate,Malir Khokrapar No 5,6790955dfafa29c3714226f5,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:27:52.887Z,2025-01-23T10:27:52.887Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737628072/user_profiles/jeyx9tdmjtvxo1kopvoc.jpg,,,03102983102,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679219c1af185214215ea07d,Mehwish Shahid,Muhammad Shahid,,mehwishshahid111@gmai.com,,22222-2222222-1,1999-01-03T00:00:00.000Z,Female,Matric,"House no 101, Hirabad, Hyedrabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T10:28:17.697Z,2025-01-23T10:28:17.697Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737628096/user_profiles/toazqxgibqp0rtkx2u9f.jpg,,,03216666987,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
67921a90af185214215ea0dc,salman,raza,,salman@gmai.com,,44444-3232332-2,2013-01-22T00:00:00.000Z,Male,Masters,malir,6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T10:31:44.135Z,2025-01-23T10:31:44.135Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737628303/user_profiles/vem6ug0h1lvoiqguyrci.jpg,,,03330405050,67815eff84ce81f520291293,Advanced,Yes,WMA-01-10
679223b3af185214215ea4fd,Sadaf Ali,Ali Haider,,sadafali444@gmail.com,,22222-2222222-2,1998-07-05T00:00:00.000Z,Female,Intermediate,"House no 810, Cantonment, Hyedrabad, Pakistan",67909569fafa29c3714226f9,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:10:43.876Z,2025-01-23T11:10:43.876Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737630642/user_profiles/xybhqyol2d3iagkvaics.png,,,03117778899,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679224ffaf185214215ea520,Ammar Yasir,Muhammad Yasir,,ammaryasir320@gmail.com,,33333-3333333-1,1996-02-02T00:00:00.000Z,Male,Intermediate,"RS-124 sector 10 , Data Gunj Buksh,, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:16:15.297Z,2025-01-23T11:16:15.297Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737630974/user_profiles/ook9u4xik4ydimbjtvms.jpg,,,03125056644,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
679225e8af185214215ea543,Irfan Khan,Shahbaz Khan,,irfankhan456@gmail.com,,33333-3333333-2,2000-12-30T00:00:00.000Z,Male,Matric,"H-120 sector 15 B, Railway Colony, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:20:08.093Z,2025-01-23T11:20:08.093Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737631207/user_profiles/wqbgakc9unpbz9m8itns.png,,,03112223636,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
679226b7af185214215ea58a,Muhammad Afaaq,Muhammad Ahmed,,muhammadafaq888@gmail.com,,33333-3333333-3,1999-04-30T00:00:00.000Z,Male,Matric,"H-150, Model Town, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:23:35.841Z,2025-01-23T11:23:35.841Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737631415/user_profiles/kshpckno04nhwj1jmz2e.jpg,,,03225555999,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
67922778af185214215ea5a0,Hadiqa Shahmeer,Shahmeer Irfan,,hadiqashahmeer777@gmail.com,,77777-7777777-1,2000-03-27T00:00:00.000Z,Female,Intermediate,"H-180, Modal Colony, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:26:48.205Z,2025-01-23T11:26:48.205Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737631607/user_profiles/ksqrrnzpfndmh1lvw3gx.png,,,03332222360,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
67922848af185214215ea5e6,Afshaan Mehmood,Muhammad Mehmood,,afshaanmehmood111@gmail.com,,77777-7777777-2,1996-08-17T00:00:00.000Z,Female,Intermediate,"H-520, Gulberg Colony, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:30:16.337Z,2025-01-23T11:30:16.337Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737631815/user_profiles/dna0ipzizwdb6ogl0utd.jpg,,,03334567890,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
679228f4af185214215ea5fb,Syeda Hadia Hashmi,Syed Ahsaan Hashmi,,syedahadiahashmi56@gmail.com,,77777-7777777-3,1997-09-27T00:00:00.000Z,Female,Intermediate,"R-660, Kot Lakhpat, Lahore, Pakistan",6790956ffafa29c3714226fc,,67815a2abefc47d950d29572,,,user,,2025-01-23T11:33:08.523Z,2025-01-23T11:33:08.523Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737631987/user_profiles/ve0ndqohe3y2tcybqpp0.jpg,,,03209999200,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
6792337cdd5ea2392e01771e,Alaam Khan,Gull khan,,alaamkhan345@gmail.com,,11111-2222222-1,1997-11-27T00:00:00.000Z,Male,Intermediate,"QTR # 400, AHMAD KHEL, Peshawar, Pakistan",67910713fb581bc2e8141e5c,,67815a2abefc47d950d29572,,,user,,2025-01-23T12:18:04.306Z,2025-01-23T12:18:04.306Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737634683/user_profiles/kpvk8tsmxghoqb88wib1.png,,,03300003333,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
67923421dd5ea2392e017741,Ahmer Khan,Gull Sher Khan,,ahmerkhan123@gmail.com,,11111-2222222-2,1998-09-29T00:00:00.000Z,Male,Matric,"QTR-130 sector 1 B, YOUSAF KHEL, Peshawar, Pakistan",67910713fb581bc2e8141e5c,,67815a2abefc47d950d29572,,,user,,2025-01-23T12:20:49.172Z,2025-01-23T12:20:49.172Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737634848/user_profiles/xlux9p4otdmvvo5oyydl.png,,,03221111444,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679234d9dd5ea2392e017764,Muhammad Ahmed,Khan Muhammad,,muhammadahmed789@gmail.com,,11111-2222222-3,2000-03-15T00:00:00.000Z,Male,Intermediate,"QTR-550 sector 2 B, SORI ZAI BALA, Peshawar, Pakistan",67910713fb581bc2e8141e5c,,67815a2abefc47d950d29572,,,user,,2025-01-23T12:23:53.067Z,2025-01-23T12:23:53.067Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737635031/user_profiles/ot9hnk0sqqeetotj3hwk.png,,,03105556666,679153499af5eb1cba60cc9b,Beginner,Yes,BLC-01-10
679235c5dd5ea2392e017787,Gull-e-Rana,Gull Behroz,,gullerana111@gmail.com,,22222-3333333-1,1996-10-27T00:00:00.000Z,Female,Intermediate,"Hno701, SHAH ALAM, Peshawar, Pakistan",67910713fb581bc2e8141e5c,,67815a2abefc47d950d29572,,,user,,2025-01-23T12:27:49.734Z,2025-01-23T12:27:49.734Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737635268/user_profiles/ruaodzog0t8wqgwjr0n5.jpg,,,03157890000,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
67923671dd5ea2392e01779b,Shehnaz Gull,Shahwar Khan,,shehnazgull666@gmail.com,,22222-3333333-2,2002-08-27T00:00:00.000Z,Female,Matric,"Hno456, MATTANI, Peshawar, Pakistan",67910713fb581bc2e8141e5c,,67815a2abefc47d950d29572,,,user,,2025-01-23T12:30:41.719Z,2025-01-23T12:30:41.719Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737635440/user_profiles/guda2kirp4wejnvufkxi.jpg,,,03204747963,679153499af5eb1cba60cc9b,Beginner,No,BLC-01-10
67923731dd5ea2392e0177c1,Muhammad Affaan,Muhammad Shafiq,,muhammadaffan321@gmail.com,,22222-1111111-1,2006-10-26T00:00:00.000Z,Male,Intermediate,"RS-808 sector 1 L, Gulshan-e-Maymar, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T12:33:53.886Z,2025-01-23T12:33:53.886Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737635633/user_profiles/fbaayhzaebgwyix6s1dr.png,,,03123850569,67815eff84ce81f520291293,Beginner,Yes,WMA-01-10
6792381add5ea2392e01782f,Abbas Jaffari,Haider Jaffari,,abbasjaffari890@gmail.com,,22222-1111111-2,2002-04-27T00:00:00.000Z,Male,Intermediate,"R-1350 sector 15 C, Ancholi, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T12:37:46.923Z,2025-01-23T12:37:46.923Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737635865/user_profiles/nmk5e4yexmfrjzmexswj.png,,,03108295635,67916d1b3b964a06132972ba,Beginner,Yes,GDN-01-1
679239c3dd5ea2392e017855,Abdul Ahad Raza,Raza Ali,,abdulahad10@gmail.com,,22222-1111111-3,1999-06-26T00:00:00.000Z,Male,Intermediate,"R-128 sector 15 B, Aisha Manzil, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T12:44:51.457Z,2025-01-23T12:44:51.457Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737636290/user_profiles/ubzzj6n7rcsgwjvdxd4p.png,,,03112345693,67815eff84ce81f520291293,Beginner,Yes,WMA-01-10
67924238bf7059deb52001d1,Mahira Khan,Yaseen Malik,,mahirakhan500@gmail.com,,44444-5555555-1,1998-10-27T00:00:00.000Z,Female,Intermediate,"R-1205 Block D, 5 Star, Karachi, Pakistan",6790955dfafa29c3714226f5,,67815e164962ffade58c5c78,,,user,,2025-01-23T13:20:56.108Z,2025-01-23T13:20:56.108Z,0,https://res.cloudinary.com/dbhoqcunj/image/upload/v1737638455/user_profiles/ttowhr08hty0n2x5zc12.png,,,03213850578,679178b1192d6aaf955612e6,Beginner,Yes,GDN-01-2
